replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2701,4779,0.83,52.5097,56.8354,40.8071,24.1837
2701,4807,0.83,52.5097,38.1723,24.9936,13.0895
2701,4838,0.83,52.5097,27.6926,17.1167,8.28311
2701,4868,0.83,52.5097,21.2481,12.8234,5.92932
2701,4899,0.83,52.5097,16.5085,9.72991,4.6811
2701,4929,0.83,52.5097,14.3453,8.65967,4.32308
2701,4960,0.83,52.5097,19.5514,13.9976,9.39447
2701,4991,0.83,52.5097,45.2941,38.9371,31.129
2701,5021,0.83,52.5097,78.7299,73.7017,64.9979
2701,5052,0.83,52.5097,90.1266,86.7399,78.895
2701,5082,0.83,52.5097,88.7248,83.5324,73.8792
2701,5113,0.83,52.5097,79.2388,68.7318,53.0562
2701,5144,0.83,52.6202,56.0222,40.6007,24.3659
2701,5173,0.83,52.6202,36.8316,24.5811,12.7415
2701,5204,0.83,52.6202,26.4466,16.9161,7.98471
2701,5234,0.83,52.6202,21.6062,13.3407,5.92464
2701,5265,0.83,52.6202,17.0514,10.4429,4.75593
2701,5295,0.83,52.6202,14.3821,8.41193,4.38697
2701,5326,0.83,52.6202,21.1882,14.6581,9.96428
2701,5357,0.83,52.6202,48.1261,40.9191,32.7637
2701,5387,0.83,52.6202,80.531,75.144,65.967
2701,5418,0.83,52.6202,90.5407,87.3611,78.9581
2701,5448,0.83,52.6202,89.1485,84.3525,73.6326
2701,5479,0.83,52.6202,79.2469,68.6376,52.0336
2701,5510,0.83,52.9213,55.9346,40.3513,23.51
2701,5538,0.83,52.9213,37.3376,24.673,12.5914
2701,5569,0.83,52.9213,28.0686,17.71,8.35326
2701,5599,0.83,52.9213,22.2113,12.926,6.19642
2701,5630,0.83,52.9213,18.0366,10.5692,4.98161
2701,5660,0.83,52.9213,15.1552,9.18549,4.51604
2701,5691,0.83,52.9213,21.1486,14.4148,9.65255
2701,5722,0.83,52.9213,46.7626,39.8264,31.9152
2701,5752,0.83,52.9213,79.6114,74.3525,65.2601
2701,5783,0.83,52.9213,90.6714,87.393,78.957
2701,5813,0.83,52.9213,89.2786,84.1373,73.7087
2701,5844,0.83,52.9213,79.9666,69.6113,52.3177
2701,5875,0.83,52.7489,57.2397,40.6046,24
2701,5903,0.83,52.7489,38.7036,24.7055,12.7147
2701,5934,0.83,52.7489,27.6944,16.8809,8.07468
2701,5964,0.83,52.7489,21.012,12.365,5.80954
2701,5995,0.83,52.7489,17.1598,10.1688,4.78319
2701,6025,0.83,52.7489,15.5419,9.44267,4.48387
2701,6056,0.83,52.7489,21.3253,15.1315,9.65796
2701,6087,0.83,52.7489,46.5925,39.3603,31.5103
2701,6117,0.83,52.7489,78.7899,74.3191,65.0885
2701,6148,0.83,52.7489,90.9111,87.0919,78.9195
2701,6178,0.83,52.7489,89.281,84.0816,73.8174
2701,6209,0.83,52.7489,80.33,69.7635,52.9585
2701,6240,0.83,52.7372,56.9686,41.6834,24.1404
2701,6268,0.83,52.7372,39.0449,26.112,12.9256
2701,6299,0.83,52.7372,28.176,18.1234,8.24612
2701,6329,0.83,52.7372,21.993,13.3178,6.00831
2701,6360,0.83,52.7372,17.7294,10.3706,4.86108
2701,6390,0.83,52.7372,15.1436,9.29442,4.47883
2701,6421,0.83,52.7372,20.5866,14.6695,9.40937
2701,6452,0.83,52.7372,46.9718,39.1387,31.5634
2701,6482,0.83,52.7372,80.1059,74.0977,65.044
2701,6513,0.83,52.7372,90.3706,86.8848,78.7311
2701,6543,0.83,52.7372,89.1637,84.0508,73.5248
2701,6574,0.83,52.7372,81.1217,69.4294,52.4711
2701,6605,0.83,52.5401,57.8466,40.7137,23.9752
2701,6634,0.83,52.5401,37.9269,24.0266,12.8095
2701,6665,0.83,52.5401,27.9746,17.4532,8.09498
2701,6695,0.83,52.5401,21.9202,13.2085,6.06954
2701,6726,0.83,52.5401,17.9854,10.3565,4.87267
2701,6756,0.83,52.5401,15.3628,8.87847,4.50176
2701,6787,0.83,52.5401,22.0287,15.0222,10.0157
2701,6818,0.83,52.5401,48.2826,40.9206,32.6401
2701,6848,0.83,52.5401,80.6504,75.119,65.5093
2701,6879,0.83,52.5401,90.648,86.891,78.5723
2701,6909,0.83,52.5401,89.8598,84.4981,73.0691
2701,6940,0.83,52.5401,79.8819,68.9593,51.5232
2701,6971,0.83,52.5107,56.8969,40.642,23.5049
2701,6999,0.83,52.5107,38.9619,24.4741,12.7112
2701,7030,0.83,52.5107,28.3124,17.1132,8.02078
2701,7060,0.83,52.5107,22.5296,13.3383,5.8779
2701,7091,0.83,52.5107,18.7074,10.7556,4.95816
2701,7121,0.83,52.5107,16.0229,9.45127,4.45724
2701,7152,0.83,52.5107,21.3834,15.0837,9.87292
2701,7183,0.83,52.5107,48.2489,40.6003,32.1779
2701,7213,0.83,52.5107,80.3823,74.5901,65.3696
2701,7244,0.83,52.5107,90.7815,86.5974,78.6517
2701,7274,0.83,52.5107,89.4537,84.0367,73.6483
2701,7305,0.83,52.5107,79.8433,68.5695,52.3182
2701,7336,0.83,53.0561,58.5663,40.8106,23.7642
2701,7364,0.83,53.0561,39.4389,25.0329,12.8909
2701,7395,0.83,53.0561,28.9385,17.7606,8.19307
2701,7425,0.83,53.0561,22.7258,13.0728,6.03181
2701,7456,0.83,53.0561,18.6587,10.9644,5.00354
2701,7486,0.83,53.0561,16.3066,9.48947,4.57756
2701,7517,0.83,53.0561,21.6826,15.0225,9.68676
2701,7548,0.83,53.0561,47.7959,40.2225,31.5836
2701,7578,0.83,53.0561,80.4503,74.359,64.6427
2701,7609,0.83,53.0561,90.5904,86.9226,78.5625
2701,7639,0.83,53.0561,89.901,84.6065,73.2899
2701,7670,0.83,53.0561,80.9592,69.484,52.0396
2701,7701,0.83,52.2036,57.3689,40.9783,23.6033
2701,7729,0.83,52.2036,38.1005,24.9461,12.5817
2701,7760,0.83,52.2036,28.3902,17.5457,8.02394
2701,7790,0.83,52.2036,22.7383,13.5955,5.87179
2701,7821,0.83,52.2036,18.2734,10.6362,4.9336
2701,7851,0.83,52.2036,16.3854,9.4518,4.5188
2701,7882,0.83,52.2036,21.8547,15.235,9.80119
2701,7913,0.83,52.2036,47.3901,39.6265,31.5854
2701,7943,0.83,52.2036,79.6306,73.9063,64.8925
2701,7974,0.83,52.2036,90.5072,86.9615,78.6673
2701,8004,0.83,52.2036,89.8831,84.5755,73.2144
2701,8035,0.83,52.2036,80.8725,69.4721,52.0609
2701,8066,0.83,52.4159,58.0737,41.4544,23.7133
2710,3987,0.84,54.4641,87.4788,82.9221,73.2388
2710,4018,0.84,54.4641,77.9025,68.1041,51.9017
2710,4049,0.84,54.4093,54.9609,40.0789,23.81
2710,4077,0.84,54.4093,37.3291,24.8248,12.8342
2710,4108,0.84,54.4093,27.7247,17.6276,8.33856
2710,4138,0.84,54.4093,21.7978,13.559,6.2374
2710,4169,0.84,54.4093,18.2593,11.4018,5.18773
2710,4199,0.84,54.4093,15.6184,9.49373,4.68241
2710,4230,0.84,54.4093,21.5477,15.2711,10.1113
2710,4261,0.84,54.4093,48.4785,40.9962,32.8841
2710,4291,0.84,54.4093,79.9933,75.071,66.0236
2710,4322,0.84,54.4093,89.3173,85.937,78.8207
2710,4352,0.84,54.4093,88.6346,83.7095,73.5854
2710,4383,0.84,54.4093,78.514,68.7392,52.5758
2710,4414,0.84,54.2691,54.8026,40.7058,24.1379
2710,4442,0.84,54.2691,37.3229,24.7586,13.0138
2710,4473,0.84,54.2691,26.7363,17.3456,8.25602
2710,4503,0.84,54.2691,20.9797,13.4539,6.12284
2710,4534,0.84,54.2691,17.6477,10.7189,5.03061
2710,4564,0.84,54.2691,15.6836,9.49062,4.63886
2710,4595,0.84,54.2691,20.937,14.976,9.78589
2710,4626,0.84,54.2691,47.3526,40.3924,32.3829
2710,4656,0.84,54.2691,79.7079,73.6901,65.5019
2710,4687,0.84,54.2691,89.4153,86.1947,78.7604
2710,4717,0.84,54.2691,88.6279,83.9614,73.5645
2710,4748,0.84,54.2691,79.9006,68.9786,52.7957
2710,4779,0.84,54.1999,57.2025,41.5883,24.1857
2710,4807,0.84,54.1999,37.766,24.858,13.0014
2710,4838,0.84,54.1999,27.4825,17.2449,8.23921
2710,4868,0.84,54.1999,21.7596,13.2996,6.04321
2710,4899,0.84,54.1999,17.624,10.4893,4.99794
2710,4929,0.84,54.1999,15.2465,8.86945,4.47927
2710,4960,0.84,54.1999,21.5096,14.8316,9.79746
2710,4991,0.84,54.1999,47.6212,39.9624,32.5839
2710,5021,0.84,54.1999,79.5722,75.2906,65.8886
2710,5052,0.84,54.1999,90.1278,86.4863,78.9399
2710,5082,0.84,54.1999,88.9712,83.6325,73.5469
2710,5113,0.84,54.1999,79.8263,69.0115,53.1165
2710,5144,0.84,54.4118,56.6419,40.8786,24.2264
2710,5173,0.84,54.4118,38.0453,24.6925,12.8016
2710,5204,0.84,54.4118,27.7168,17.6182,8.30365
2710,5234,0.84,54.4118,21.7182,13.319,5.9774
2710,5265,0.84,54.4118,17.417,10.2863,4.88452
2710,5295,0.84,54.4118,14.9244,8.97425,4.51239
